chunk_id,source,page,character_length,content
626,HIMPUNAN - Peraturan-Perundangan-Wakaf-2022.pdf,67,780,"57Himpunan Peraturan Perundang-undangan Tentang Wakaf
(4) AIW sebagaimana dimaksud pada ayat (2) paling sedikit 
memuat:
a. nama dan identitas Wakif;
b. nama dan identitas Nazhir;
c. nama dan identitas saksi;
d. data dan keterangan harta benda wakaf;
e. peruntukan harta benda wakaf; dan
f. jangka waktu wakaf.
(5) Dalam hal Wakif adalah organisasi atau badan hukum, 
maka nama dan identitas Wakif sebagaimana dimaksud 
pada ayat (4) huruf a yang dicantumkan dalam akta adalah 
nama pengurus organisasi atau direksi badan hukum yang 
bersangkutan sesuai dengan ketentuan anggaran dasar 
masing-masing. 
(6) Dalam hal Nazhir adalah organisasi atau badan hukum, maka 
nama dan identitas Nazhir sebagaimana dimaksud pada ayat 
(4) huruf b yang dicantumkan dalam akta adalah nama yang"
627,HIMPUNAN - Peraturan-Perundangan-Wakaf-2022.pdf,67,554,"(4) huruf b yang dicantumkan dalam akta adalah nama yang 
ditetapkan oleh pengurus organisasi atau badan hukum yang 
bersangkutan sesuai dengan ketentuan anggaran dasar 
masing-masing. 
Pasal 33
Ketentuan lebih lanjut mengenai persyaratan, bentuk, isi dan tata 
cara pengisian AIW atau APAIW untuk benda tidak bergerak dan 
benda bergerak selain uang diatur dengan Peraturan Menteri.
Paragraf 2
Tata Cara Pembuatan Akta Ikrar Wakaf
Pasal 34
Tata cara pembuatan AIW benda tidak bergerak sebagaimana 
dimaksud dalam Pasal 16 dan Pasal 17 dan benda bergerak"
628,HIMPUNAN - Peraturan-Perundangan-Wakaf-2022.pdf,68,751,"58 Himpunan Peraturan Perundang-undangan Tentang Wakaf
selain uang sebagaimana dimaksud dalam Pasal 19, Pasal 20 
dan Pasal 21 dilaksanakan sebagai berikut: 
a. sesuai dengan Peraturan Perundang-undangan;
b. PPAIW meneliti kelengkapan persyaratan administrasi 
c. dalam hal ketentuan sebagaimana dimaksud pada huruf b 
terpenuhi, maka pelaksanaan ikrar wakaf dan pembuatan 
AIW dianggap sah apabila dilakukan dalam Majelis Ikrar 
Wakaf sebagaimana dimaksud dalam Pasal 30 ayat (1).
d. AIW yang telah ditandatangani oleh Wakif, Nazhir, 2 (dua) 
orang saksi, dan/atau Mauquf alaih disahkan oleh PPAIW. 
e. Salinan AIW disampaikan kepada: 
1. Wakif;
2. Nazhir;
3. Mauquf alaih;
4. Kantor Pertanahan kabupaten/kota dalam hal benda 
wakaf berupa tanah; dan"
629,HIMPUNAN - Peraturan-Perundangan-Wakaf-2022.pdf,68,707,"4. Kantor Pertanahan kabupaten/kota dalam hal benda 
wakaf berupa tanah; dan
5. Instansi berwenang lainnya dalam hal benda wakaf 
berupa benda tidak bergerak selain tanah atau benda 
bergerak selain uang.
Pasal 35
(1) Tata cara pembuatan APAIW sebagaimana dimaksud dalam 
Pasal 31 dilaksanakan berdasarkan permohonan masyarakat 
atau saksi yang mengetahui keberadaan benda wakaf. 
(2) Permohonan masyarakat atau 2 (dua) orang saksi yang 
mengetahui dan mendengar perbuatan wakaf sebagaimana 
dimaksud pada ayat (1) harus dikuatkan dengan adanya 
petunjuk (qarinah) tentang keberadaan benda wakaf.
(3) Apabila tidak ada orang yang memohon pembuatan APAIW, 
maka kepala desa tempat benda wakaf tersebut berada"
630,HIMPUNAN - Peraturan-Perundangan-Wakaf-2022.pdf,69,777,"59Himpunan Peraturan Perundang-undangan Tentang Wakaf
wajib meminta pembuatan APAIW tersebut kepada PPAIW 
setempat. 
(4) PPAIW atas nama Nazhir wajib menyampaikan APAIW 
beserta dokumen pelengkap lainnya kepada kepala kantor 
pertanahan kabupaten/ kota setempat dalam rangka 
pendaftaran wakaf tanah yang bersangkutan dalam jangka 
 waktu paling lama 30 (tiga puluh) hari sejak penandatanganan
 APAIW.
Pasal 36
(1) Harta benda wakaf wajib diserahkan oleh Wakif kepada 
Nazhir dengan membuat berita acara serah terima 
paling lambat pada saat penandatanganan AIW yang 
diselenggarakan dalam Majelis Ikrar Wakaf sebagaimana 
dimaksud dalam Pasal 30 ayat (1)
(2) Didalam berita acara serah terima sebagaimana dimaksud 
pada ayat (1) harus disebutkan tentang keadaan serta rincian"
631,HIMPUNAN - Peraturan-Perundangan-Wakaf-2022.pdf,69,582,"pada ayat (1) harus disebutkan tentang keadaan serta rincian 
harta benda wakaf yang ditandatangani oleh Wakif dan 
Nazhir. 
(3) Berita acara serah terima sebagaimana dimaksud pada ayat 
(1) tidak diperlukan dalam hal serah terima benda wakaf telah 
dinyatakan dalam AIW.
Bagian Ketiga
Pejabat Pembuat Akta Ikrar Wakaf (PPAIW)
Pasal 37
(1) PPAIW harta benda wakaf tidak bergerak berupa tanah adalah 
Kepala KUA dan/atau pejabat yang menyelenggarakan 
urusan wakaf.
(2) PPAIW harta benda wakaf bergerak selain uang adalah 
Kepala KUA dan/atau pejabat lain yang ditunjuk oleh Menteri."
632,HIMPUNAN - Peraturan-Perundangan-Wakaf-2022.pdf,70,760,"60 Himpunan Peraturan Perundang-undangan Tentang Wakaf
(3) PPAIW harta benda wakaf bergerak berupa uang adalah 
Pejabat Lembaga Keuangan Syariah paling rendah setingkat 
Kepala Seksi LKS yang ditunjuk oleh Menteri.
(4) Ketentuan sebagaimana dimaksud pada ayat (1), ayat (2) 
dan ayat (3) tidak menutup kesempatan bagi Wakif untuk 
membuat AIW di hadapan Notaris.
(5) Persyaratan Notaris sebagai PPAIW diitetapkan oleh Menteri.
BAB IV
TATA CARA PENDAFTARAN 
DAN PENGUMUMAN HARTA BENDA WAKAF 
Bagian Kesatu
Tata Cara Pendaftaran Harta Benda Wakaf 
Paragraf 1
Harta Benda Wakaf Tidak Bergerak
Pasal 38
(1) Pendaftaran harta benda wakaf tidak bergerak berupa tanah 
dilaksanakan berdasarkan AIW atau APAIW.
(2) Selain persyaratan sebagaimana dimaksud pada ayat (1)"
633,HIMPUNAN - Peraturan-Perundangan-Wakaf-2022.pdf,70,589,"(2) Selain persyaratan sebagaimana dimaksud pada ayat (1) 
dilampirkan persyaratan sebagai berikut:
 hak milik atas 
satuan rumah susun yang bersangkutan atau tanda bukti 
pemilikan tanah lainnya;
b. surat pernyataan dari yang bersangkutan bahwa 
tanahnya tidak dalam sengketa, perkara, sitaan dan tidak 
dijaminkan yang diketahui oleh kepala desa atau lurah 
atau sebutan lain yang setingkat, yang diperkuat oleh 
camat setempat; 
c. izin dari pejabat yang berwenang sesuai ketentuan 
Peraturan Perundang-undangan dalam hal tanahnya 
diperoleh dari instansi pemerintah, pemerintah daerah,"
634,HIMPUNAN - Peraturan-Perundangan-Wakaf-2022.pdf,71,787,"61Himpunan Peraturan Perundang-undangan Tentang Wakaf
BUMN/BUMD dan pemerintahan desa atau sebutan lain 
yang setingkat dengan itu;
d. izin dari pejabat bidang pertanahan apabila dalam 
izin pelepasan peralihan; 
e. izin dari pemegang hak pengelolaan atau hak milik dalam 
hal hak guna bangunan atau hak pakai yang diwakafkan 
di atas hak pengelolaan atau hak milik.
Pasal 39
AIW atau APAIW dengan tata cara sebagai berikut: 
a. terhadap tanah yang sudah berstatus hak milik didaftar-
kan menjadi tanah wakaf atas nama Nazhir;
b. terhadap tanah hak milik yang diwakafkan hanya sebagian 
dari luas keseluruhan harus dilakukan pemecahan 
menjadi tanah wakaf atas nama Nazhir;
c. terhadap tanah yang belum berstatus hak milik yang 
berasal dari tanah milik adat langsung didaftarkan menjadi"
635,HIMPUNAN - Peraturan-Perundangan-Wakaf-2022.pdf,71,610,"berasal dari tanah milik adat langsung didaftarkan menjadi 
tanah wakaf atas nama Nazhir; 
d. terhadap hak guna bangunan, hak guna usaha atau 
hak pakai di atas tanah negara sebagaimana dimaksud 
dalam Pasal 17 ayat (1) huruf b yang telah mendapatkan 
persetujuan pelepasan hak dari pejabat yang berwenang 
di bidang pertanahan didaftarkan menjadi tanah wakaf 
atas nama Nazhir; 
e. terhadap tanah negara yang diatasnya berdiri bangunan 
masjid, musala, makam, didaftarkan menjadi tanah wakaf 
atas nama Nazhir;
f. Pejabat yang berwenang di bidang pertanahan 
kabupaten/ kota setempat mencatat perwakafan tanah"
636,HIMPUNAN - Peraturan-Perundangan-Wakaf-2022.pdf,72,748,"62 Himpunan Peraturan Perundang-undangan Tentang Wakaf
(2) Ketentuan lebih lanjut mengenai tata cara pendaftaran wakaf 
tanah diatur dengan Peraturan Menteri setelah mendapat 
saran dan pertimbangan dari pejabat yang berwenang di 
bidang pertanahan.
Paragraf 2
Wakaf Benda Bergerak Selain Uang
Pasal 40
PPAIW mendaftarkan AIW dari:
a. benda bergerak selain uang yang terdaftar pada instansi 
yang berwenang;
b. benda bergerak selain uang yang tidak terdaftar dan yang 
memiliki atau tidak memiliki tanda bukti pembelian atau 
bukti pembayaran didaftar pada BWI, dan selama di daerah 
tertentu belum dibentuk BWI, maka pendaftaran tersebut 
dilakukan di Kantor Departemen Agama setempat.
Pasal 41
(1) Untuk benda bergerak yang sudah terdaftar, Wakif"
637,HIMPUNAN - Peraturan-Perundangan-Wakaf-2022.pdf,72,718,"Pasal 41
(1) Untuk benda bergerak yang sudah terdaftar, Wakif 
menyerahkan tanda bukti kepemilikan benda bergerak 
kepada PPAIW dengan disertai surat keterangan pendaftaran 
dari instansi yang berwenang yang tugas pokoknya terkait 
dengan pendaftaran benda bergerak tersebut.
(2) Untuk benda bergerak yang tidak terdaftar, Wakif menyerah-
kan tanda bukti pembelian atau tanda bukti pembayaran 
berupa faktur, kwitansi atau bukti lainnya.
(3) Untuk benda bergerak yang tidak terdaftar dan tidak memiliki 
tanda bukti pembelian atau tanda bukti pembayaran, Wakif 
membuat surat pernyataan kepemilikan atas benda bergerak 
tersebut yang diketahui oleh 2 (dua) orang saksi dan dikuatkan 
oleh instansi pemerintah setempat."
638,HIMPUNAN - Peraturan-Perundangan-Wakaf-2022.pdf,73,762,"63Himpunan Peraturan Perundang-undangan Tentang Wakaf
Pasal 42
Ketentuan lebih lanjut mengenai tata cara perwakafan benda 
bergerak selain uang sebagaimana dimaksud dalam Pasal 
19, Pasal 20 dan Pasal 21 diatur dengan Peraturan Menteri 
berdasarkan usul BWI.
Paragraf 3
Harta Benda Wakaf Bergerak Berupa Uang
Pasal 43
(1) LKS-PWU atas nama Nazhir mendaftarkan wakaf uang 
kepada Menteri paling lambat 7 (tujuh) hari kerja sejak 
(2) Pendaftaran wakaf uang dari LKS-PWU sebagaimana 
dimaksud pada ayat (1) ditembuskan kepada BWI untuk 
diadministrasikan.
(3) Ketentuan lebih lanjut mengenai administrasi pendaftaran 
wakaf uang diatur dengan Peraturan Menteri.
Bagian Kedua
Pengumuman Harta Benda Wakaf
Pasal 44
(1) PPAIW menyampaikan AIW kepada kantor Departemen"
639,HIMPUNAN - Peraturan-Perundangan-Wakaf-2022.pdf,73,353,"Pasal 44
(1) PPAIW menyampaikan AIW kepada kantor Departemen 
Agama dan BWI untuk dimuat dalam register umum wakaf 
yang tersedia pada kantor Departemen Agama dan BWI.
(2) Masyarakat dapat mengetahui atau mengakses informasi 
tentang wakaf benda bergerak selain uang yang termuat 
dalam register umum yang tersedia pada kantor Departemen 
Agama dan BWI."
640,HIMPUNAN - Peraturan-Perundangan-Wakaf-2022.pdf,74,786,"64 Himpunan Peraturan Perundang-undangan Tentang Wakaf
BAB V
PENGELOLAAN DAN PENGEMBANGAN
Pasal 45
(1) Nazhir wajib mengelola dan mengembangkan harta benda 
wakaf sesuai dengan peruntukan yang tercantum dalam 
AIW. 
(2) Dalam mengelola dan mengembangkan harta benda wakaf 
sebagaimana dimaksud pada ayat (1) untuk memajukan 
kesejahteraan umum, Nazhir dapat bekerjasama dengan 
pihak lain sesuai dengan prinsip syariah.
Pasal 46
Pengelolaan dan pengembangan harta benda wakaf dari 
perorangan warga negara asing, organisasi asing dan badan 
hukum asing yang berskala nasional atau internasional, serta 
harta benda wakaf terlantar, dapat dilakukan oleh BWI. 
Pasal 47
Dalam hal harta benda wakaf berasal dari luar negeri, Wakif 
harus melengkapi dengan bukti kepemilikan sah harta benda"
641,HIMPUNAN - Peraturan-Perundangan-Wakaf-2022.pdf,74,570,"harus melengkapi dengan bukti kepemilikan sah harta benda 
wakaf sesuai dengan ketentuan Peraturan Perundang-undangan, 
dan Nazhir harus melaporkan kepada lembaga terkait perihal 
adanya perbuatan wakaf.
Pasal 48
(1) Pengelolaan dan pengembangan harta benda wakaf harus 
berpedoman pada peraturan BWI.
(2) Pengelolaan dan pengembangan atas harta benda wakaf 
uang hanya dapat dilakukan melalui investasi pada produk-
produk LKS dan/atau instrumen keuangan syariah.
(3) Dalam hal LKS-PWU menerima wakaf uang untuk jangka 
waktu tertentu, maka Nazhir hanya dapat melakukan"
642,HIMPUNAN - Peraturan-Perundangan-Wakaf-2022.pdf,75,738,"65Himpunan Peraturan Perundang-undangan Tentang Wakaf
pengelolaan dan pengembangan harta benda wakaf uang 
pada LKS-PWU dimaksud.
(4) Pengelolaan dan pengembangan atas harta benda wakaf 
uang yang dilakukan pada bank syariah harus mengikuti 
program lembaga penjamin simpanan sesuai dengan 
Peraturan Perundang-undangan. 
(5) Pengelolaan dan pengembangan atas harta benda wakaf 
uang yang dilakukan dalam bentuk investasi di luar bank 
syariah harus diasuransikan pada asuransi syariah.
BAB VI 
PENUKARAN HARTA BENDA WAKAF
Pasal 49
(1) Perubahan status harta benda wakaf dalam bentuk 
penukaran dilarang kecuali dengan izin tertulis dari Menteri 
berdasarkan pertimbangan BWI.
(2) Izin tertulis dari Menteri sebagaimana dimaksud pada ayat"
643,HIMPUNAN - Peraturan-Perundangan-Wakaf-2022.pdf,75,635,"(2) Izin tertulis dari Menteri sebagaimana dimaksud pada ayat 
(1) hanya dapat diberikan dengan pertimbangan sebagai 
berikut:
a. perubahan harta benda wakaf tersebut digunakan untuk 
kepentingan umum sesuai dengan Rencana Umum 
Tata Ruang (RUTR) berdasarkan ketentuan Peraturan 
Perundang-undangan dan tidak bertentangan dengan 
prinsip syariah;
b. harta benda wakaf tidak dapat dipergunakan sesuai 
dengan ikrar wakaf; atau
c. pertukaran dilakukan untuk keperluan keagamaan secara 
langsung dan mendesak.
(3) Selain dari pertimbangan sebagaimana dimaksud pada ayat 
(2), izin pertukaran harta benda wakaf hanya dapat diberikan 
jika:"
644,HIMPUNAN - Peraturan-Perundangan-Wakaf-2022.pdf,76,753,"66 Himpunan Peraturan Perundang-undangan Tentang Wakaf
kepemilikan sah sesuai dengan Peraturan Perundang-
undangan; dan
b. nilai dan manfaat harta benda penukar sekurang-
kurangnya sama dengan harta benda wakaf semula. 
(4) Nilai dan manfaat harta benda penukar sebagaimana 
dimaksud pada ayat (3) huruf b ditetapkan oleh bupati/ 
walikota berdasarkan rekomendasi tim penilai yang anggota-
nya terdiri dari unsur: 
a. pemerintah daerah kabupaten/kota;
b. kantor pertanahan kabupaten/kota;
c. Majelis Ulama Indonesia (MUI) kabupaten/kota;
d. kantor Departemen Agama kabupaten/kota; dan 
e. Nazhir tanah wakaf yang bersangkutan.
Pasal 50
Nilai dan manfaat harta benda penukar sebagaimana dimaksud 
dalam Pasal 49 ayat (3) huruf b dihitung sebagai berikut:"
645,HIMPUNAN - Peraturan-Perundangan-Wakaf-2022.pdf,76,655,"dalam Pasal 49 ayat (3) huruf b dihitung sebagai berikut:
a. harta benda penukar memiliki Nilai Jual Objek Pajak (NJOP) 
sekurang-kurangnya sama dengan NJOP harta benda wakaf; 
dan
b. harta benda penukar berada di wilayah yang strategis dan 
mudah untuk dikembangkan.
Pasal 51
Penukaran terhadap harta benda wakaf yang akan diubah 
statusnya dilakukan sebagai berikut:
a. Nazhir mengajukan permohonan tukar ganti kepada Menteri 
melalui Kantor Urusan Agama Kecamatan setempat dengan 
menjelaskan alasan-alasan perubahan status/tukar menukar 
tersebut;
b. Kepala KUA Kecamatan meneruskan permohonan tersebut 
kepada Kantor Departemen Agama kabupaten/ kota;"
646,HIMPUNAN - Peraturan-Perundangan-Wakaf-2022.pdf,77,776,"67Himpunan Peraturan Perundang-undangan Tentang Wakaf
c. Kepala Kantor Departemen Agama kabupaten/kota setelah 
menerima permohonan tersebut membentuk tim dengan 
susunan dan maksud seperti dalam Pasal 49 ayat (4), 
dan selanjutnya bupati/ walikota setempat membuat Surat 
Keputusan;
d. Kepala Kantor Departemen Agama kabupaten/ kota 
meneruskan permohonan tersebut dengan dilampiri hasil 
penilaian dari tim kepada Kepala Kantor Wilayah Departemen 
Agama provinsi dan selanjutnya meneruskan permohonan 
tersebut kepada Menteri; dan
e. Setelah mendapatkan persetujuan tertulis dari Menteri, maka 
tukar ganti dapat dilaksanakan dan hasilnya harus dilaporkan 
oleh Nazhir ke kantor pertanahan dan/atau lembaga terkait 
untuk pendaftaran lebih lanjut.
BAB VII
BANTUAN PEMBIAYAAN"
647,HIMPUNAN - Peraturan-Perundangan-Wakaf-2022.pdf,77,465,"untuk pendaftaran lebih lanjut.
BAB VII
BANTUAN PEMBIAYAAN 
BADAN WAKAF INDONESIA
Pasal 52
(1) Bantuan pembiayaan BWI dibebankan kepada APBN selama 
10 (sepuluh) tahun pertama melalui anggaran Departemen 
Agama dan dapat diperpanjang; 
(2) BWI mempertanggungjawabkan bantuan pembiayaan se-
bagaimana dimaksud pada ayat (1) secara berkala kepada 
Menteri.
BAB VIII
PEMBINAAN DAN PENGAWASAN
Pasal 53
(1) Nazhir wakaf berhak memperoleh pembinaan dari Menteri 
dan BWI."
648,HIMPUNAN - Peraturan-Perundangan-Wakaf-2022.pdf,78,747,"68 Himpunan Peraturan Perundang-undangan Tentang Wakaf
(2) Pembinaan sebagaimana dimaksud pada ayat (1) meliputi:
a. penyiapan sarana dan prasarana penunjang operasional 
Nazhir wakaf baik perseorangan, organisasi dan badan 
hukum;
b. penyusunan regulasi, pemberian motivasi, pemberian 
fasilitas, pengkoordinasian, pemberdayaan dan pengem-
bangan terhadap harta benda wakaf; 
d. penyiapan dan pengadaan blanko-blanko AIW, baik wakaf 
benda tidak bergerak dan/atau benda bergerak;
e. penyiapan penyuluh penerangan di daerah untuk 
melakukan pembinaan dan pengembangan wakaf kepada 
Nazhir sesuai dengan lingkupnya; dan
f. pemberian fasilitas masuknya dana-dana wakaf dari 
dalam dan luar negeri dalam pengembangan dan 
pemberdayaan wakaf.
Pasal 54"
649,HIMPUNAN - Peraturan-Perundangan-Wakaf-2022.pdf,78,672,"dalam dan luar negeri dalam pengembangan dan 
pemberdayaan wakaf.
Pasal 54
Dalam melaksanakan pembinaan sebagaimana dimaksud 
dalam Pasal 53 ayat (1) pemerintah memperhatikan saran dan 
pertimbangan MUI sesuai dengan tingkatannya.
Pasal 55
(1) Pembinaan terhadap Nazhir, wajib dilakukan sekurang-
kurangnya sekali dalam setahun.
(2) Kerjasama dengan pihak ketiga, dalam rangka pembinaan 
terhadap kegiatan perwakafan di Indonesia dapat dilakukan 
dalam bentuk penelitian, pelatihan, seminar maupun kegiatan 
lainnya.
(3) Tujuan pembinaan adalah untuk peningkatan etika dan 
moralitas dalam pengelolaan wakaf serta untuk peningkatan 
profesionalitas pengelolaan dana wakaf."
650,HIMPUNAN - Peraturan-Perundangan-Wakaf-2022.pdf,79,786,"69Himpunan Peraturan Perundang-undangan Tentang Wakaf
Pasal 56
(1) Pengawasan terhadap perwakafan dilakukan oleh pemerintah 
dan masyarakat, baik aktif maupun pasif.
(2) Pengawasan aktif dilakukan dengan melakukan pemeriksaan 
langsung terhadap Nazhir atas pengelolaan wakaf, sekurang-
kurangnya sekali dalam setahun.
(3) Pengawasan pasif dilakukan dengan melakukan pengamatan 
atas berbagai laporan yang disampaikan Nazhir berkaitan 
dengan pengelolaan wakaf.
(4) Dalam melaksanakan pengawasan sebagaimana dimaksud 
pada ayat (1) pemerintah dan masyarakat dapat meminta 
bantuan jasa akuntan publik independen.
(5) Ketentuan lebih lanjut mengenai tata cara pengawasan 
terhadap perwakafan sebagaimana dimaksud pada ayat (1) 
diatur dengan Peraturan Menteri.
BAB IX
SANKSI ADMINISTRATIF"
651,HIMPUNAN - Peraturan-Perundangan-Wakaf-2022.pdf,79,643,"diatur dengan Peraturan Menteri.
BAB IX
SANKSI ADMINISTRATIF
Pasal 57
(1) Menteri dapat memberikan peringatan tertulis kepada LKS-
PWU yang tidak menjalankan kewajiban sebagaimana 
dimaksud dalam Pasal 25. 
(2) Peringatan tertulis paling banyak diberikan 3 (tiga) kali untuk 
3 (tiga) kali kejadian yang berbeda.
(3) Penghentian sementara atau pencabutan izin sebagai LKS-
PWU dapat dilakukan setelah LKS-PWU dimaksud telah 
menerima 3 kali surat peringatan tertulis.
(4) Penghentian sementara atau pencabutan izin sebagai LKS-
PWU dapat dilakukan setelah mendengar pembelaan dari 
LKS-PWU dimaksud dan/atau rekomendasi dari instansi 
terkait."
652,HIMPUNAN - Peraturan-Perundangan-Wakaf-2022.pdf,80,772,"70 Himpunan Peraturan Perundang-undangan Tentang Wakaf
BAB X
KETENTUAN PERALIHAN
Pasal 58
(1) Pada saat berlakunya Peraturan Pemerintah ini, harta benda 
tidak bergerak berupa tanah, bangunan, tanaman dan benda 
lain yang terkait dengan tanah sebagaimana dimaksud 
dalam Pasal 16 yang telah diwakafkan secara sah menurut 
syariah tetapi belum terdaftar sebagai benda wakaf menurut 
Peraturan Perundang-undangan sebelum berlakunya 
Peraturan Pemerintah ini, dapat didaftarkan menurut 
ketentuan Peraturan Pemerintah ini, dengan ketentuan:
sudah ada AIW;
b. dalam hal harta benda wakaf yang tidak dikuasai secara 
Nazhir bersedia dan sanggup menyelesaikan penguasaan 
wakaf tersebut adalah tanpa alas hak yang sah; atau
c. dalam hal harta benda wakaf yang dikuasai oleh ahli"
